ID_cliente,segmento_oculto,score_crediticio,ingresos_mensuales,uso_credito,historial_impagos,frecuencia_pago,saldo_actual,antiguedad_cliente,comportamiento_app,prob_impago,impago,cluster_kmeans,prob_base,prob_combined
C04688,bajo_riesgo,746.48,21240.69,0.326,0,4.04,1545.16,45.7,medio,0.0002,0,2,0.02222395431822104,0.03976539816903044
C04689,alto_riesgo,472.57,4105.42,0.489,1,4.21,3053.02,0.9,bajo,0.0322,0,3,0.633081074200273,0.682319610909819
C04690,medio_riesgo,631.03,6017.77,0.373,1,4.37,2511.01,45.8,medio,0.0121,0,4,0.31382662837188047,0.3723454016932308
C04691,bajo_riesgo,766.35,19209.03,0.182,0,2.17,5362.84,16.4,alto,0.0002,0,0,0.0024531628805333815,0.004322218508945311
C04692,medio_riesgo,575.06,10044.07,0.433,0,3.29,6395.7,7.6,medio,0.0035,0,4,0.22915359673974234,0.43011477084991584
C04693,medio_riesgo,671.55,2067.38,0.823,0,2.76,1855.98,37.0,medio,0.02,0,4,0.34278009149591676,0.5209887747905403
C04694,bajo_riesgo,808.44,10724.07,0.08,0,5.35,2067.58,27.6,alto,0.001,0,0,0.003066194439558495,0.004409352014982015
C04695,bajo_riesgo,787.75,13168.64,0.15,0,6.6,1281.49,47.2,alto,0.0007,0,0,0.0019124714769685224,0.002898731186087309
C04696,medio_riesgo,516.82,4369.23,0.336,0,4.33,3327.86,42.1,medio,0.0113,0,4,0.2868067187219123,0.4703786682331162
C04697,medio_riesgo,486.76,12904.93,0.316,0,4.62,3712.5,44.1,bajo,0.0022,0,3,0.22895231130667604,0.3112462854224839
C04698,bajo_riesgo,808.48,12689.1,0.207,0,7.0,1195.25,51.3,alto,0.0008,0,0,0.0018561561094968704,0.0027823822821216393
C04699,medio_riesgo,585.03,12283.63,0.243,0,4.95,2420.88,52.2,bajo,0.0017,0,3,0.18553061983612382,0.5136268738103182
C04700,medio_riesgo,549.43,7514.97,0.508,1,2.25,2732.65,4.1,medio,0.0135,0,4,0.4057041199037239,0.6175868431143596
C04701,bajo_riesgo,824.86,13927.31,0.06,0,4.62,4762.2,48.8,alto,0.0005,0,0,0.002527872011436268,0.006932366512568077
C04702,medio_riesgo,657.91,9609.03,0.372,1,1.6,3084.52,22.6,medio,0.0055,0,4,0.31135149115829935,0.5289190090223945
C04703,bajo_riesgo,789.46,10896.3,0.015,0,3.93,9003.51,7.3,alto,0.0009,0,0,0.005867074647732011,0.026453783538473778
C04704,medio_riesgo,725.29,11274.73,0.689,0,2.1,4557.52,18.2,medio,0.0023,0,4,0.1785530981878195,0.24234206208142126
C04705,alto_riesgo,379.17,4396.08,0.683,0,2.85,5643.32,9.6,bajo,0.0254,0,3,0.6166672087382502,0.6705312810341054
C04706,medio_riesgo,583.7,9245.84,0.285,1,1.56,3388.67,12.3,bajo,0.0066,0,3,0.5076077334894207,0.817475595838859
C04707,bajo_riesgo,761.21,19899.66,0.047,0,8.15,2237.34,12.7,alto,0.0002,0,0,0.0008695515538551167,0.0027100854541292395
C04708,bajo_riesgo,781.52,19966.78,0.306,1,7.43,2025.17,58.7,alto,0.0004,0,0,0.0015226605438954733,0.004742468001173035
C04709,bajo_riesgo,739.35,19071.5,0.146,1,5.59,2105.73,31.3,alto,0.0005,0,0,0.002337937772048548,0.007126993341705625
C04710,bajo_riesgo,782.36,13719.0,0.11,0,5.63,2079.79,21.6,alto,0.0006,0,0,0.0022693948633368843,0.003492190608251584
C04711,medio_riesgo,649.82,15261.95,0.31,0,3.71,4517.58,41.5,medio,0.0008,0,4,0.09743682237552749,0.23440783075958202
C04712,bajo_riesgo,800.28,16355.33,0.214,0,4.1,3346.05,5.7,alto,0.0004,0,0,0.0023010751307179157,0.0037746530189087498
C04713,alto_riesgo,346.05,7282.02,0.503,2,0.0,5492.09,57.6,bajo,0.0502,0,5,0.8797389132672786,0.9656188236826175
C04714,medio_riesgo,587.29,7779.04,0.096,0,3.96,1638.73,58.2,bajo,0.0035,0,3,0.2765597158832402,0.4753643956742336
C04715,bajo_riesgo,811.07,9392.45,0.308,0,5.89,3423.37,29.4,medio,0.0017,0,2,0.06678744643012421,0.15044281292267186
C04716,medio_riesgo,634.11,13003.48,0.31,0,3.94,6783.95,30.3,medio,0.0014,0,4,0.14143741436868998,0.3092792864582265
C04717,alto_riesgo,423.7,8615.95,0.568,2,1.89,4866.77,37.1,bajo,0.0335,0,5,0.8182288255669496,0.8619837314918182
C04718,medio_riesgo,558.46,6971.02,0.362,1,2.24,5128.74,10.8,medio,0.0123,0,4,0.4379726196269814,0.5104843912780584
C04719,medio_riesgo,600.01,9707.77,0.192,0,3.45,2924.88,14.5,medio,0.0026,0,4,0.17569614710067205,0.34648309515137105
C04720,alto_riesgo,475.55,5818.04,0.375,1,2.45,9422.68,38.5,bajo,0.02,0,1,0.5846089431766879,0.6508972179702674
C04721,medio_riesgo,529.9,10578.43,0.469,0,4.81,2842.07,26.0,bajo,0.0037,0,3,0.2670587716528866,0.61947933680972
C04722,medio_riesgo,647.84,9018.47,0.372,0,1.63,1147.13,13.7,medio,0.0032,0,4,0.20157177618825387,0.6559532850108138
C04723,medio_riesgo,595.66,10861.15,0.325,2,4.36,959.88,15.3,medio,0.0098,0,4,0.32494048799226305,0.40913603584324165
C04724,medio_riesgo,641.29,10853.98,0.333,0,5.2,2633.59,14.1,medio,0.0021,0,4,0.1259070577792303,0.17250550886065558
C04725,medio_riesgo,664.24,11205.15,0.485,1,4.45,6678.34,39.0,bajo,0.0045,0,3,0.37900608455874635,0.6142433805640015
C04726,bajo_riesgo,797.33,16963.43,0.183,0,4.24,978.3,18.5,alto,0.0003,0,0,0.0017571711117636605,0.005093945353632729
C04727,medio_riesgo,555.57,6015.33,0.488,3,2.52,3056.34,13.3,medio,0.067,0,4,0.7038583256774097,0.7554380499036681
C04728,alto_riesgo,430.4,5280.93,0.745,1,2.37,2209.59,45.1,bajo,0.0391,0,5,0.7526273027288599,0.9549599951535069
C04729,bajo_riesgo,794.15,11343.0,0.192,0,2.08,969.18,55.7,alto,0.001,0,0,0.003956143805290365,0.010074294715747185
C04730,bajo_riesgo,733.94,14359.57,0.196,0,4.16,2852.21,36.6,medio,0.0007,0,2,0.05035139873124399,0.07673860742495955
C04731,bajo_riesgo,677.98,11290.2,0.084,0,7.2,8431.0,36.3,alto,0.0013,0,0,0.004152766284893091,0.006188850730385491
C04732,bajo_riesgo,772.96,13052.13,0.418,0,5.66,811.1,1.7,alto,0.001,0,0,0.002653358331878129,0.004002679767662032
C04733,medio_riesgo,553.84,4533.62,0.671,0,5.39,9033.32,56.9,medio,0.0146,0,4,0.3302145633799686,0.38784723808771865
C04734,bajo_riesgo,752.58,13944.22,0.082,0,8.14,2216.21,47.9,medio,0.0006,0,2,0.028694251165319002,0.043767248591372473
C04735,bajo_riesgo,750.63,18489.65,0.165,0,4.17,5133.09,8.1,alto,0.0003,0,0,0.002136791031547582,0.003702178066720961
C04736,bajo_riesgo,763.31,15166.41,0.162,0,9.57,3748.37,44.3,alto,0.0005,0,0,0.0012973432849811227,0.0020763717077145133
C04737,medio_riesgo,653.88,11005.62,0.324,0,4.08,2067.4,58.4,medio,0.002,0,4,0.12023923635312762,0.16531833941322904
C04738,bajo_riesgo,773.81,19728.74,0.246,0,5.89,2377.62,40.9,alto,0.0002,0,0,0.001145428955421004,0.00202144836105043
C04739,bajo_riesgo,755.83,14959.29,0.343,0,6.01,5442.08,40.2,alto,0.0007,0,0,0.0024845496209670954,0.003980022400145939
C04740,bajo_riesgo,804.47,18889.56,0.079,0,6.05,1153.14,41.0,alto,0.0002,0,0,0.0010300382929060601,0.009635420920858439
C04741,bajo_riesgo,830.64,14881.38,0.189,0,6.59,1960.53,23.1,alto,0.0005,0,0,0.001647182442708959,0.008031564663765731
C04742,medio_riesgo,597.58,8159.13,0.42,1,7.91,2417.6,45.8,medio,0.0093,0,4,0.1982153804853236,0.2517299548824087
C04743,bajo_riesgo,763.72,13793.18,0.186,0,5.25,4993.17,18.8,alto,0.0007,0,0,0.0030074276938887377,0.014397141730333097
C04744,alto_riesgo,496.75,3394.46,0.708,0,1.07,6856.86,0.3,bajo,0.0226,0,1,0.5566773508428019,0.6093926098919252
C04745,alto_riesgo,483.69,3929.99,0.846,3,1.18,8062.67,16.5,bajo,0.1719,0,5,0.9488778114808387,0.9763634794863293
C04746,alto_riesgo,618.24,4507.93,0.649,1,2.86,3694.85,43.9,bajo,0.0235,0,3,0.5969919660492851,0.7666976620491964
C04747,medio_riesgo,622.77,8949.72,0.103,1,0.78,2616.17,13.6,medio,0.005,0,4,0.3439943795752215,0.7990179534010668
C04748,alto_riesgo,561.28,5453.05,0.594,1,0.68,5361.1,11.4,bajo,0.0216,0,5,0.7878657190349658,0.8941576997391305
C04749,medio_riesgo,581.58,12920.14,0.404,0,1.09,1355.42,3.7,medio,0.0018,0,4,0.17000440051340052,0.23612155838207033
C04750,alto_riesgo,653.77,3182.98,0.671,1,3.25,8050.79,16.0,bajo,0.0281,1,1,0.5733994730196905,0.7462706749820704
C04751,bajo_riesgo,747.74,18344.49,0.301,0,4.62,3564.84,13.3,alto,0.0003,0,0,0.0019282865063878845,0.005819255558748959
C04752,medio_riesgo,683.24,10308.36,0.471,2,1.33,1230.78,4.5,medio,0.01,0,4,0.4125269198070752,0.4996568377100737
C04753,medio_riesgo,579.36,9818.2,0.306,0,5.13,2663.15,30.1,medio,0.0031,0,4,0.14769318601165463,0.1968032732291317
C04754,bajo_riesgo,767.14,15905.28,0.124,0,1.91,3922.26,59.4,medio,0.0004,0,2,0.051934039610314175,0.0819566996870753
C04755,alto_riesgo,420.75,10167.03,0.742,2,0.0,2252.73,48.7,bajo,0.0306,0,5,0.8072106573507126,0.8452258452536248
C04756,bajo_riesgo,788.67,15806.36,0.075,0,9.05,701.85,8.8,medio,0.0004,0,2,0.019800965739948197,0.05409216976832149
C04757,medio_riesgo,694.52,6582.25,0.125,1,4.86,2381.22,47.6,medio,0.0067,0,4,0.2484680533591933,0.302709984896666
C04758,bajo_riesgo,754.53,9822.35,0.129,0,2.71,2644.63,29.9,alto,0.0015,0,0,0.0054020403715603444,0.013350403606682167
C04759,bajo_riesgo,805.44,17557.59,0.205,0,11.74,5019.21,18.6,medio,0.0003,0,2,0.015045888750670337,0.025289487361906213
C04760,medio_riesgo,532.76,9260.46,0.223,1,2.52,4451.74,10.3,bajo,0.0072,0,3,0.5123435391441249,0.5962475893147965
C04761,bajo_riesgo,778.05,17985.01,0.085,0,3.71,1377.74,47.6,medio,0.0003,0,2,0.02872771039460675,0.13445051964517346
C04762,medio_riesgo,599.83,6869.24,0.184,1,1.48,3133.7,53.1,medio,0.009,0,4,0.3766687291183046,0.7131301885099737
C04763,bajo_riesgo,750.63,12862.12,0.313,0,6.4,2599.64,31.4,alto,0.001,0,0,0.0025722938180277,0.0038896477106555765
C04764,bajo_riesgo,825.69,14944.0,0.254,0,9.04,2038.4,13.9,medio,0.0005,0,2,0.023140546605166554,0.06199622242700041
C04765,bajo_riesgo,778.36,15694.84,0.262,0,2.22,4623.44,15.3,alto,0.0005,0,0,0.0034820468564258156,0.017332497754847753
C04766,bajo_riesgo,718.9,13311.83,0.152,0,7.57,1015.78,30.7,alto,0.0008,0,0,0.0019310066669772908,0.0029333529530810804
C04767,medio_riesgo,657.56,8978.38,0.152,1,5.78,1679.41,27.8,bajo,0.0048,0,3,0.31432331607812425,0.38789618143521676
C04768,bajo_riesgo,839.05,15486.21,0.096,0,9.74,2450.49,16.9,alto,0.0004,0,0,0.001043316076828087,0.0016740642495005368
C04769,alto_riesgo,530.05,3435.54,0.763,2,0.47,10694.53,52.1,bajo,0.0823,0,1,0.8164430301014413,0.9442101658570865
C04770,medio_riesgo,746.74,9097.33,0.372,0,3.11,8444.06,29.1,medio,0.0023,0,4,0.20917397821631462,0.3984438210869053
C04771,medio_riesgo,681.2,12457.54,0.572,0,3.15,1978.22,42.5,medio,0.0018,0,4,0.12209203315208043,0.1723081277117998
C04772,medio_riesgo,610.71,5788.82,0.177,0,6.6,4884.09,35.1,medio,0.0053,0,4,0.18979092503863731,0.3494966347848329
C04773,medio_riesgo,576.42,11322.45,0.422,0,3.07,5582.86,0.3,medio,0.0026,0,4,0.2031090532980029,0.273727092661605
C04774,medio_riesgo,726.69,5898.59,0.472,3,3.98,2442.24,34.8,medio,0.0414,0,4,0.574812569957468,0.754923509235757
C04775,medio_riesgo,587.27,9732.47,0.448,0,7.36,5609.39,14.9,bajo,0.0036,0,3,0.24276624770694602,0.3138545384930771
C04776,bajo_riesgo,751.9,14820.91,0.254,0,6.23,2227.41,15.3,alto,0.0006,0,0,0.0021039101352895795,0.005836032703075101
C04777,medio_riesgo,812.74,10809.59,0.315,1,5.02,4662.38,41.0,medio,0.0025,0,2,0.11139364425235052,0.3617724205792978
C04778,medio_riesgo,580.45,7142.83,0.831,0,3.88,4661.16,41.4,medio,0.0097,0,4,0.26111622255487377,0.4550362063943516
C04779,alto_riesgo,412.67,4501.07,0.354,2,2.89,15861.77,34.2,bajo,0.0593,0,1,0.8196268365137475,0.8568376572726001
C04780,medio_riesgo,656.55,6147.98,0.343,3,3.2,8540.95,57.6,bajo,0.0416,0,5,0.8683196941712444,0.8976715384183229
C04781,medio_riesgo,610.04,7983.99,0.346,0,4.32,3803.89,41.9,bajo,0.0042,0,3,0.30681025229411973,0.37617808582578754
C04782,bajo_riesgo,769.54,7470.5,0.063,0,3.7,1268.35,57.7,medio,0.0021,0,2,0.08637854448842772,0.11200760018369613
C04783,alto_riesgo,413.04,7697.57,0.52,1,5.39,4287.76,52.2,bajo,0.0198,0,3,0.5123453311498294,0.5875867204275591
C04784,alto_riesgo,532.89,7063.15,0.563,1,4.4,11076.41,0.2,bajo,0.0165,0,1,0.5298018233992519,0.60702746765994
C04785,bajo_riesgo,841.58,16546.57,0.071,0,6.35,1826.89,53.1,alto,0.0003,0,0,0.0012210153782765713,0.00352125768925393
C04786,bajo_riesgo,745.79,17325.68,0.152,0,7.5,1508.85,6.9,alto,0.0003,0,0,0.0012974184955006395,0.002161910222498013
C04787,alto_riesgo,428.76,5192.55,0.154,0,3.16,5097.91,13.0,bajo,0.01,0,3,0.5135325298441535,0.8081381199941695
C04788,medio_riesgo,704.06,6722.55,0.677,0,4.77,5038.75,57.6,medio,0.0061,0,4,0.20027836376601393,0.2498979927886752
C04789,medio_riesgo,670.01,7189.2,0.446,1,8.83,575.72,18.5,bajo,0.0094,0,3,0.2824941567228275,0.34236825480383243
C04790,alto_riesgo,441.54,4723.12,0.798,1,3.43,4810.91,2.2,bajo,0.0447,0,5,0.788046524622682,0.8927358194181081
C04791,medio_riesgo,616.36,9883.08,0.409,0,1.32,3294.14,48.7,medio,0.0031,0,4,0.2095684307917495,0.39868309431872534
C04792,bajo_riesgo,689.14,15132.59,0.316,0,4.49,5129.79,28.9,alto,0.0008,0,0,0.003307679371493527,0.016301855947406792
C04793,medio_riesgo,736.61,10752.26,0.573,2,7.87,2533.03,46.9,medio,0.0088,0,4,0.21281512815148704,0.28069081201481105
C04794,medio_riesgo,660.39,14994.23,0.488,0,4.51,3371.37,50.1,medio,0.0011,0,4,0.08693115659460207,0.13171336063860004
C04795,medio_riesgo,528.32,3841.84,0.202,1,1.92,3926.64,33.8,medio,0.0206,0,4,0.502960394502527,0.5567870384394948
C04796,alto_riesgo,587.99,7749.93,0.176,1,1.03,2564.93,38.5,bajo,0.0077,1,3,0.5261699539221,0.8912170101908482
C04797,bajo_riesgo,776.83,16519.91,0.065,1,6.22,10870.66,20.4,alto,0.0007,0,0,0.004648510246444998,0.007856662470056706
C04798,medio_riesgo,634.28,12501.53,0.287,0,3.92,2720.14,5.7,medio,0.0015,0,4,0.12574496005944233,0.17770692982182199
C04799,bajo_riesgo,715.6,17333.81,0.298,0,6.53,2051.06,48.8,alto,0.0004,0,0,0.0014952767177983262,0.0024967373179635476
C04800,alto_riesgo,429.19,6528.04,0.653,3,3.9,5487.1,52.2,bajo,0.1034,0,5,0.8881611625692418,0.9488808268460375
C04801,alto_riesgo,549.19,4369.11,0.871,0,2.52,12262.36,57.3,bajo,0.0193,0,1,0.5207621485862213,0.7127065835274302
C04802,alto_riesgo,429.73,4343.72,0.769,2,2.57,5387.58,31.6,bajo,0.0923,0,5,0.8808062712074834,0.942647427021825
C04803,bajo_riesgo,763.97,13262.48,0.091,0,4.18,4125.95,14.5,medio,0.0007,0,2,0.05928373564531165,0.14573948147842342
C04804,alto_riesgo,431.09,6683.64,0.591,1,2.84,9433.36,22.3,bajo,0.0248,0,1,0.5944849484439391,0.8600943455085406
C04805,alto_riesgo,607.36,6045.49,0.31,1,4.59,3533.85,7.8,bajo,0.012,0,3,0.5004305324546441,0.5661755721612478
C04806,alto_riesgo,434.47,6664.02,0.888,2,4.86,8419.78,21.0,bajo,0.0679,0,5,0.8451706706147922,0.8801487609051789
C04807,medio_riesgo,650.99,9278.68,0.299,1,3.06,3644.61,42.9,medio,0.0055,0,4,0.27547389285668566,0.48430896863981865
C04808,medio_riesgo,634.98,10261.68,0.35,0,6.43,1451.57,48.4,medio,0.0025,0,4,0.10248351214108252,0.13967319220042496
C04809,medio_riesgo,615.05,9924.35,0.317,0,2.59,1817.08,41.0,bajo,0.0027,0,3,0.27750608426157725,0.3517862794604801
C04810,bajo_riesgo,791.67,17595.92,0.154,0,4.51,6120.82,24.9,alto,0.0003,0,0,0.0021395500331314542,0.006406768376240897
C04811,bajo_riesgo,880.62,14359.25,0.392,1,7.0,264.1,51.6,alto,0.0011,0,0,0.0023866378370920533,0.003700674356803809
C04812,medio_riesgo,718.49,9681.65,0.134,0,3.33,1717.09,20.5,medio,0.0017,0,4,0.13684386753621747,0.28179462789932863
C04813,alto_riesgo,487.39,3630.05,0.716,0,0.65,16923.97,13.0,bajo,0.0223,0,1,0.7030115034217321,0.7530970814449744
C04814,bajo_riesgo,772.51,11550.86,0.24,0,2.59,1683.99,17.0,alto,0.0011,0,0,0.0044155948217075025,0.0064556588539605875
C04815,medio_riesgo,612.16,9658.19,0.447,0,3.51,3176.1,47.1,bajo,0.0034,0,3,0.2833795023799432,0.3582308544121275
C04816,medio_riesgo,552.18,8311.81,0.328,1,5.67,1400.16,50.1,medio,0.0092,0,4,0.23869320210027178,0.5696929494798172
C04817,medio_riesgo,580.61,7263.51,0.403,1,2.53,6637.89,34.2,medio,0.0114,0,4,0.4227100214976194,0.6360432416603841
C04818,medio_riesgo,622.78,12527.3,0.324,1,2.23,3566.11,35.7,bajo,0.0032,0,3,0.3708461034827781,0.4706056619486532
C04819,medio_riesgo,624.58,10127.71,0.361,1,6.06,905.76,7.4,bajo,0.0054,0,3,0.3063665467046338,0.5239985544334195
C04820,alto_riesgo,478.61,5565.44,0.595,1,0.0,7070.26,22.2,bajo,0.027,0,1,0.6536204740450545,0.6931138541396552
C04821,alto_riesgo,506.29,4164.21,0.331,1,2.66,9280.85,37.2,bajo,0.024,0,1,0.6058103685476378,0.9146848398960671
C04822,bajo_riesgo,795.31,13281.97,0.074,0,6.43,4495.01,44.2,alto,0.0006,0,0,0.002284649640854078,0.003512497066523411
C04823,medio_riesgo,603.93,10852.2,0.559,0,4.36,3720.16,10.0,medio,0.0031,0,4,0.16519665546405093,0.2233242065483628
C04824,bajo_riesgo,825.52,17172.57,0.389,0,4.58,4996.13,57.1,alto,0.0004,0,0,0.0019364124417500564,0.005722230039954238
C04825,bajo_riesgo,821.0,15566.31,0.161,0,1.92,2305.8,9.2,medio,0.0004,0,2,0.0512270370186945,0.13264221787777658
C04826,bajo_riesgo,697.61,17235.75,0.185,1,5.01,1873.13,44.7,alto,0.0009,0,0,0.003199338120229494,0.00532077093334125
C04827,bajo_riesgo,825.07,17135.61,0.18,0,9.28,1907.33,43.0,medio,0.0003,0,2,0.01589925843973347,0.0261659223069488
C04828,bajo_riesgo,861.01,10505.06,0.236,0,0.62,2664.74,28.7,alto,0.0011,0,0,0.005598624369245206,0.013907704051521842
C04829,bajo_riesgo,770.74,15394.57,0.208,0,3.77,1094.67,6.2,alto,0.0005,0,0,0.002438832923849774,0.006819976024504557
C04830,alto_riesgo,644.56,2516.47,0.489,1,2.48,5588.11,34.1,bajo,0.0266,0,3,0.6708556459616715,0.7118972192694787
C04831,alto_riesgo,530.62,7016.28,0.808,2,3.41,9768.98,27.0,bajo,0.0441,0,1,0.6778027258708929,0.8989832037720474
C04832,medio_riesgo,642.13,6179.61,0.721,0,4.32,6780.88,33.9,medio,0.0086,0,4,0.2735126627027596,0.46732092389574154
C04833,bajo_riesgo,863.45,15100.77,0.135,0,5.37,4224.74,34.7,alto,0.0004,0,0,0.0019387332547955497,0.005453360591380105
C04834,alto_riesgo,439.34,5660.17,0.618,2,2.17,2281.06,3.9,bajo,0.0596,0,5,0.8478326377385655,0.9265768800959515
C04835,alto_riesgo,484.9,6225.15,0.492,2,2.12,3520.35,18.7,bajo,0.0407,0,5,0.8292337032279866,0.9179719103800777
C04836,medio_riesgo,608.27,11067.19,0.728,0,0.0,1337.75,19.1,medio,0.0036,0,4,0.2265710374644631,0.2798481986290315
C04837,alto_riesgo,462.31,6408.98,0.56,1,2.11,1060.49,16.8,bajo,0.0231,0,5,0.7124847501178438,0.8503566114823041
C04838,medio_riesgo,679.92,8625.69,0.142,0,2.72,524.44,46.3,medio,0.0024,0,4,0.1521079400265779,0.1967733310067117
C04839,bajo_riesgo,808.1,13408.57,0.325,0,7.22,1553.0,53.5,alto,0.0008,0,0,0.0017573208530764102,0.00827495363955996
C04840,bajo_riesgo,804.67,12692.94,0.072,0,5.37,2119.19,28.0,alto,0.0007,0,0,0.0024662379865447895,0.0037087344289081065
C04841,medio_riesgo,653.28,10732.05,0.235,2,3.86,12000.03,2.0,medio,0.0076,0,4,0.48376580448671497,0.5833922235188866
C04842,medio_riesgo,635.32,8242.88,0.306,0,2.94,3078.68,39.0,medio,0.0035,0,4,0.19827305125206826,0.25261724029494625
C04843,bajo_riesgo,784.67,12757.65,0.131,0,8.86,4528.56,4.2,medio,0.0007,0,2,0.03691296071855298,0.05509955083941061
C04844,alto_riesgo,501.44,6455.95,0.415,1,2.12,9404.3,27.7,bajo,0.0172,0,1,0.5757327231075502,0.6458539474024925
C04845,medio_riesgo,648.0,3925.79,0.511,0,0.23,9351.18,20.9,medio,0.0103,0,4,0.47593140791584476,0.7713913302709801
C04846,bajo_riesgo,745.64,16092.55,0.161,0,3.53,4788.47,6.1,alto,0.0004,0,0,0.003003397726989509,0.004921694791178804
C04847,medio_riesgo,787.25,2984.8,0.429,0,3.98,6650.03,44.5,medio,0.0074,0,4,0.2784194145515912,0.3218567523640398
C04848,alto_riesgo,387.23,3064.78,0.627,2,3.48,6513.73,14.8,bajo,0.1118,0,5,0.8978941608948462,0.9711147193328051
C04849,bajo_riesgo,788.23,19979.91,0.241,0,3.25,2021.41,27.5,alto,0.0002,0,0,0.0015247488041476545,0.002701768784296865
C04850,bajo_riesgo,790.86,16843.6,0.032,0,3.79,1043.83,32.6,alto,0.0003,0,0,0.0017593699566551238,0.002894174520818135
C04851,medio_riesgo,510.81,13401.39,0.287,0,4.88,12060.2,13.6,medio,0.0018,0,4,0.19960273931498482,0.4108836214542734
C04852,medio_riesgo,625.96,8249.95,0.553,0,5.63,1398.34,17.1,medio,0.0049,0,4,0.15620679740461876,0.20094776557440344
C04853,medio_riesgo,638.68,9931.07,0.3,1,4.33,2849.52,44.2,medio,0.005,0,4,0.22626337623188683,0.29320269680988903
C04854,bajo_riesgo,739.97,10150.74,0.023,1,9.62,1340.02,12.8,alto,0.0025,0,0,0.003720989026557339,0.016169555738128012
C04855,medio_riesgo,673.47,9673.15,0.708,0,2.89,1535.02,7.8,bajo,0.0039,0,3,0.2938099793550481,0.6444459466633728
C04856,medio_riesgo,533.71,6862.05,0.279,0,2.09,4253.19,18.7,bajo,0.0061,0,3,0.44736601543089566,0.7697713341698771
C04857,bajo_riesgo,762.95,18784.48,0.11,0,7.05,1215.15,37.7,alto,0.0002,0,0,0.00101115741477084,0.005380168869338269
C04858,medio_riesgo,641.42,9514.21,0.344,0,0.0,2484.79,32.4,bajo,0.0028,0,3,0.36308049184063673,0.4230577780649194
C04859,medio_riesgo,603.7,9638.48,0.364,2,1.0,794.07,5.7,bajo,0.0127,0,5,0.7219054318638103,0.8647963742677773
C04860,bajo_riesgo,739.67,13345.12,0.095,0,9.58,1084.57,37.0,alto,0.0007,0,0,0.0014033049976879242,0.002134459314252525
C04861,medio_riesgo,629.87,13404.33,0.102,1,5.97,2153.44,51.4,medio,0.002,0,2,0.08177017270604638,0.29725381784438226
C04862,bajo_riesgo,777.72,13127.36,0.123,0,6.59,2519.65,12.8,medio,0.0007,0,2,0.040784556882940276,0.060808851035139756
C04863,bajo_riesgo,764.28,12980.34,0.229,1,6.85,1672.14,53.1,alto,0.0017,0,0,0.0035868447188297926,0.028923264563061418
C04864,alto_riesgo,513.56,5686.03,0.492,0,1.18,8200.53,33.5,bajo,0.0106,0,1,0.4640877143808557,0.6673463018696302
C04865,medio_riesgo,657.98,9438.21,0.16,0,5.6,931.55,11.0,bajo,0.0022,0,3,0.20155081105515477,0.3825218014393597
C04866,bajo_riesgo,780.92,14884.25,0.175,0,5.68,395.77,28.4,alto,0.0005,0,0,0.0017917747393337048,0.0028135899094636086
C04867,bajo_riesgo,789.04,13777.59,0.062,0,7.78,2284.34,55.8,alto,0.0006,0,0,0.0015578840023988193,0.004226310876916034
C04868,medio_riesgo,586.96,8252.06,0.474,0,5.35,1668.93,11.3,bajo,0.005,0,3,0.2796510062529922,0.34551867308292294
C04869,medio_riesgo,673.63,10014.78,0.143,0,3.91,1760.44,5.2,bajo,0.0018,0,3,0.23193005490534896,0.42957347586064765
C04870,alto_riesgo,555.03,6905.81,0.318,1,1.96,1315.77,47.6,bajo,0.012,0,3,0.5211431816851387,0.8165356220450742
C04871,alto_riesgo,576.99,7176.36,0.398,1,3.36,5905.22,59.5,bajo,0.0117,0,3,0.5298468581070963,0.728046688603273
C04872,bajo_riesgo,743.33,17383.29,0.051,0,4.84,2062.98,15.4,alto,0.0003,0,0,0.0017673940443762655,0.002953982138143379
C04873,bajo_riesgo,801.76,6267.7,0.055,0,7.22,3074.45,22.3,alto,0.0024,0,0,0.0043446258042189176,0.005671514095108836
C04874,alto_riesgo,413.77,6381.44,0.593,0,0.65,2609.35,37.7,bajo,0.014,0,3,0.5440435253216499,0.6080444866241173
C04875,alto_riesgo,402.45,7378.03,0.293,0,0.96,3001.61,41.7,bajo,0.0083,0,3,0.49149890614539476,0.6952908673565309
C04876,alto_riesgo,437.32,5923.83,0.474,0,3.49,5888.96,50.9,bajo,0.0124,0,3,0.491383215900402,0.5587439924686323
C04877,medio_riesgo,614.13,10654.7,0.388,0,3.6,768.63,21.4,bajo,0.0026,0,3,0.23954431473536214,0.3106835953243772
C04878,medio_riesgo,618.87,4326.09,0.52,0,6.13,2275.85,51.0,bajo,0.0105,0,3,0.33022054299255016,0.3808129853640028
C04879,medio_riesgo,590.96,7640.55,0.623,1,3.35,7430.06,16.6,medio,0.0133,0,4,0.4228390985517324,0.6388104627136006
