ID_cliente,segmento_oculto,score_crediticio,ingresos_mensuales,uso_credito,historial_impagos,frecuencia_pago,saldo_actual,antiguedad_cliente,comportamiento_app,prob_impago,impago,cluster_kmeans
C04107,bajo_riesgo,713.79,18638.0,0.193,0,6.91,5124.95,26.0,medio,0.0003,0,2
C04108,alto_riesgo,609.98,8180.03,0.497,1,3.8,5544.27,3.0,bajo,0.0098,0,3
C04109,bajo_riesgo,748.6,10088.6,0.11,0,3.98,5965.58,3.7,alto,0.0014,0,0
C04110,medio_riesgo,623.77,6351.63,0.326,1,4.4,2782.88,39.0,bajo,0.011,0,3
C04111,alto_riesgo,616.87,1500.0,0.599,0,4.26,6260.17,3.7,bajo,0.0202,0,3
C04112,medio_riesgo,528.59,8946.32,0.161,0,7.17,3389.83,2.9,medio,0.0036,0,4
C04113,alto_riesgo,516.35,5349.7,0.76,1,0.74,1451.26,1.0,bajo,0.0306,0,5
C04114,bajo_riesgo,747.72,13480.85,0.069,0,8.19,1840.13,49.0,alto,0.0007,0,0
C04115,medio_riesgo,589.56,8704.98,0.18,0,0.91,5865.81,12.4,medio,0.0032,0,4
C04116,bajo_riesgo,801.49,12082.57,0.109,0,7.82,995.32,37.5,alto,0.0008,0,0
C04117,medio_riesgo,658.51,10433.13,0.435,0,3.76,1744.26,28.4,medio,0.0025,0,4
C04118,bajo_riesgo,781.65,15379.69,0.162,0,8.24,2492.39,27.8,alto,0.0005,0,0
C04119,bajo_riesgo,719.04,10858.75,0.046,0,5.09,2066.95,48.4,medio,0.0012,0,2
C04120,alto_riesgo,568.09,7956.28,0.659,1,2.18,5164.9,59.6,bajo,0.014,0,5
C04121,alto_riesgo,422.09,4500.23,0.602,0,5.52,8620.62,52.7,bajo,0.0199,0,1
C04122,alto_riesgo,641.03,8734.04,0.467,1,0.01,7208.64,11.6,bajo,0.0077,0,1
C04123,alto_riesgo,408.8,5572.51,0.665,0,0.7,3406.79,38.9,bajo,0.0181,0,3
C04124,alto_riesgo,590.75,2175.78,0.732,1,1.88,5124.4,6.7,bajo,0.044,0,5
C04125,medio_riesgo,681.82,13184.47,0.331,1,4.02,9814.12,34.2,bajo,0.0024,0,1
C04126,bajo_riesgo,773.98,14629.54,0.127,1,7.48,990.24,46.4,alto,0.0011,0,0
C04127,bajo_riesgo,752.06,20393.59,0.183,0,4.06,4601.76,13.9,alto,0.0002,0,0
C04128,bajo_riesgo,782.21,16289.66,0.138,0,6.34,3121.64,48.5,alto,0.0004,0,0
C04129,alto_riesgo,630.16,8601.29,0.44,1,3.62,7869.69,25.9,bajo,0.0079,0,3
C04130,bajo_riesgo,834.48,10421.31,0.358,0,6.52,3160.66,56.0,alto,0.0013,0,0
C04131,medio_riesgo,624.74,9295.77,0.289,0,2.65,1199.94,17.9,medio,0.0029,0,4
C04132,medio_riesgo,593.78,8807.17,0.278,0,5.48,6148.43,30.3,medio,0.0035,0,4
C04133,medio_riesgo,640.03,8279.41,0.265,1,1.88,3451.58,49.4,bajo,0.0066,0,3
C04134,bajo_riesgo,768.96,15061.37,0.292,0,7.07,5982.79,31.2,alto,0.0006,0,0
C04135,bajo_riesgo,746.95,11757.12,0.175,0,9.42,1899.93,10.9,alto,0.0011,0,0
C04136,medio_riesgo,480.46,9480.32,0.319,1,5.85,2323.18,6.4,bajo,0.009,0,3
C04137,alto_riesgo,382.16,5745.09,0.642,3,2.57,2119.84,13.5,bajo,0.1329,1,5
C04138,bajo_riesgo,799.59,15919.65,0.176,0,8.64,1402.82,4.0,alto,0.0004,0,0
C04139,medio_riesgo,652.6,10884.26,0.439,1,4.02,532.06,30.0,medio,0.0047,0,4
C04140,medio_riesgo,587.22,7160.1,0.448,0,5.29,2395.34,17.7,medio,0.006,0,4
C04141,bajo_riesgo,776.96,10593.18,0.248,0,7.29,4311.69,26.5,alto,0.0014,0,0
C04142,medio_riesgo,709.22,12659.37,0.577,0,4.55,11046.67,33.4,medio,0.0016,0,4
C04143,bajo_riesgo,856.69,16039.75,0.235,0,6.09,3411.61,32.5,alto,0.0004,0,0
C04144,medio_riesgo,627.22,8713.95,0.193,0,6.35,9918.97,36.7,medio,0.0029,0,4
C04145,medio_riesgo,609.93,9560.68,0.418,1,3.93,2881.4,45.7,bajo,0.0068,0,3
C04146,bajo_riesgo,836.36,15525.96,0.286,0,4.61,2892.6,44.0,alto,0.0004,0,0
C04147,bajo_riesgo,843.67,18677.24,0.105,0,3.48,2535.01,3.4,alto,0.0002,0,0
C04148,alto_riesgo,526.34,7109.39,0.344,3,4.21,5358.56,24.1,bajo,0.0503,0,5
C04149,medio_riesgo,612.5,6478.98,0.333,0,4.65,256.66,28.2,medio,0.0056,0,4
C04150,bajo_riesgo,758.09,18214.59,0.077,0,7.24,5563.88,20.4,alto,0.0003,0,0
C04151,alto_riesgo,456.87,5498.69,0.277,2,3.44,1987.45,44.8,bajo,0.0396,0,5
C04152,bajo_riesgo,839.09,16555.16,0.147,0,4.75,1677.04,3.9,medio,0.0003,0,2
C04153,medio_riesgo,602.14,6554.11,0.274,0,2.47,3323.7,24.8,bajo,0.0053,0,3
C04154,medio_riesgo,614.99,7638.45,0.368,0,1.93,6424.36,32.1,bajo,0.0046,0,3
C04155,medio_riesgo,633.48,5213.39,0.561,1,5.4,4583.1,22.7,medio,0.0176,0,4
C04156,bajo_riesgo,765.69,15089.19,0.037,0,5.86,3571.04,11.8,alto,0.0004,0,0
C04157,bajo_riesgo,765.45,12657.13,0.053,0,5.73,1919.07,10.1,alto,0.0007,0,0
C04158,alto_riesgo,376.4,7778.9,0.788,1,1.0,2235.45,7.4,bajo,0.0296,1,5
C04159,alto_riesgo,503.99,6503.54,0.807,2,0.16,3776.69,21.9,bajo,0.0524,0,5
C04160,alto_riesgo,460.29,8658.65,0.809,0,3.06,5745.36,51.8,bajo,0.01,0,3
C04161,medio_riesgo,650.84,7846.38,0.4,0,6.83,3925.94,38.1,bajo,0.0041,0,3
C04162,alto_riesgo,385.98,8188.27,0.442,2,0.0,9255.16,50.2,bajo,0.0351,0,5
C04163,bajo_riesgo,807.91,11502.92,0.084,0,4.57,1053.47,1.1,alto,0.0008,0,0
C04164,medio_riesgo,580.98,9352.1,0.412,0,4.94,3438.86,46.0,medio,0.0038,0,4
C04165,medio_riesgo,617.46,10092.73,0.285,0,2.93,6262.52,5.7,bajo,0.0025,0,3
C04166,medio_riesgo,608.5,11238.82,0.41,0,3.41,3042.84,46.9,bajo,0.0024,0,3
C04167,medio_riesgo,572.24,6392.52,0.559,1,5.7,2107.29,14.9,medio,0.0167,0,4
C04168,medio_riesgo,600.83,6278.9,0.279,0,6.05,1165.41,3.9,medio,0.0056,0,4
C04169,medio_riesgo,585.09,10154.81,0.551,0,5.0,3119.0,19.5,medio,0.0038,0,4
C04170,bajo_riesgo,830.37,9822.64,0.163,0,5.08,1248.99,53.2,medio,0.0012,0,2
C04171,bajo_riesgo,825.43,12942.21,0.176,0,8.42,4952.66,15.1,medio,0.0007,0,2
C04172,medio_riesgo,539.97,10591.81,0.541,0,6.94,1645.68,7.9,bajo,0.0039,0,3
C04173,alto_riesgo,473.32,3814.92,0.374,0,0.34,2835.11,39.3,bajo,0.015,0,3
C04174,bajo_riesgo,789.76,13687.88,0.37,0,9.31,834.89,24.9,alto,0.0008,0,0
C04175,bajo_riesgo,794.5,14544.38,0.108,0,3.22,4914.92,42.1,medio,0.0005,0,2
C04176,alto_riesgo,490.52,5527.04,0.879,1,0.55,7098.7,47.7,bajo,0.0365,0,1
C04177,medio_riesgo,702.66,12708.03,0.421,0,5.0,1641.35,41.2,bajo,0.0014,0,3
C04178,medio_riesgo,654.18,2034.44,0.237,1,4.69,2615.72,13.6,medio,0.0211,0,4
C04179,medio_riesgo,566.94,12712.83,0.152,0,5.49,3464.29,41.5,bajo,0.0015,0,3
C04180,bajo_riesgo,811.84,6725.39,0.199,0,10.29,5210.81,23.1,alto,0.0025,0,0
C04181,medio_riesgo,574.09,11370.79,0.59,0,5.77,4019.33,3.4,medio,0.0032,0,4
C04182,medio_riesgo,629.16,10259.29,0.342,0,7.33,4594.45,11.4,medio,0.0025,0,4
C04183,bajo_riesgo,854.15,19455.07,0.147,0,6.19,2787.99,16.9,alto,0.0002,0,0
C04184,alto_riesgo,302.09,6348.12,0.821,1,5.83,7046.78,48.6,bajo,0.0502,0,1
C04185,alto_riesgo,427.35,7680.69,0.672,2,4.37,3188.84,19.3,bajo,0.0447,0,5
C04186,alto_riesgo,562.58,4610.02,0.595,1,2.27,5725.3,4.8,bajo,0.0254,0,5
C04187,bajo_riesgo,697.12,10325.86,0.074,0,7.92,2051.07,54.7,alto,0.0015,0,0
C04188,medio_riesgo,667.27,3610.39,0.226,2,1.05,5803.97,7.4,bajo,0.0292,0,5
C04189,bajo_riesgo,774.97,14866.99,0.082,0,6.28,1444.45,29.1,alto,0.0005,0,0
C04190,bajo_riesgo,767.77,15534.11,0.088,0,6.67,1828.44,38.7,alto,0.0004,0,0
C04191,alto_riesgo,385.22,2579.13,0.554,0,0.0,208.07,38.3,bajo,0.0306,1,3
C04192,alto_riesgo,482.45,7079.18,0.608,0,4.11,2701.59,56.0,bajo,0.0101,0,3
C04193,medio_riesgo,674.22,6778.03,0.033,0,4.85,11034.48,18.5,medio,0.0031,0,4
C04194,medio_riesgo,562.93,9854.84,0.378,0,4.87,3455.07,26.5,bajo,0.0035,0,3
C04195,medio_riesgo,592.48,9999.81,0.509,0,2.37,537.63,44.4,bajo,0.0036,0,3
C04196,medio_riesgo,616.62,9193.02,0.355,1,1.18,1677.48,51.6,medio,0.0066,0,4
C04197,bajo_riesgo,811.83,19565.93,0.338,0,6.73,1116.47,42.8,alto,0.0002,0,0
C04198,alto_riesgo,558.31,4420.41,0.508,2,0.0,2650.18,32.1,bajo,0.0475,0,5
C04199,alto_riesgo,621.74,4999.04,0.71,2,2.67,14884.0,40.4,bajo,0.0446,0,1
C04200,medio_riesgo,629.21,8273.36,0.102,1,2.06,4564.65,11.1,medio,0.0057,0,4
C04201,bajo_riesgo,788.45,13545.77,0.126,0,7.44,1040.64,43.5,alto,0.0006,0,0
C04202,alto_riesgo,483.81,5178.37,0.451,0,0.0,8680.21,28.2,bajo,0.0122,0,1
C04203,alto_riesgo,558.77,3759.98,0.417,2,3.04,7240.86,45.6,bajo,0.0485,0,5
C04204,bajo_riesgo,822.56,17885.28,0.06,0,7.74,1504.43,30.9,medio,0.0002,0,2
C04205,medio_riesgo,638.88,7429.28,0.572,1,2.9,2809.43,23.8,medio,0.0114,0,4
C04206,bajo_riesgo,814.63,10648.65,0.082,0,5.67,3864.31,21.5,alto,0.001,0,0
C04207,alto_riesgo,381.84,5408.54,0.698,2,5.53,4825.83,20.1,bajo,0.0802,1,5
C04208,medio_riesgo,730.99,7713.23,0.368,0,4.39,5918.28,12.2,medio,0.0032,0,4
C04209,medio_riesgo,633.86,10800.52,0.466,0,3.8,1258.95,32.4,bajo,0.0026,0,3
C04210,medio_riesgo,632.49,9528.41,0.089,0,4.22,7812.68,28.8,medio,0.0021,0,4
C04211,medio_riesgo,536.65,11733.54,0.338,1,3.68,3197.78,41.8,medio,0.005,0,4
C04212,bajo_riesgo,729.69,12698.32,0.207,0,5.63,4996.63,1.0,medio,0.001,0,2
C04213,bajo_riesgo,757.79,13099.3,0.051,0,4.1,2125.69,23.0,alto,0.0007,0,0
C04214,alto_riesgo,496.5,8862.7,0.61,0,2.39,10099.03,24.6,bajo,0.0068,0,1
C04215,bajo_riesgo,779.19,21824.69,0.058,0,7.04,8188.17,16.6,alto,0.0001,0,0
C04216,bajo_riesgo,874.99,13776.6,0.124,0,3.65,2620.7,26.6,alto,0.0005,0,0
C04217,alto_riesgo,531.04,6052.55,0.654,0,5.01,5027.18,36.6,bajo,0.0113,0,3
C04218,medio_riesgo,537.32,6102.77,0.232,1,1.64,5051.36,10.0,medio,0.0133,0,4
C04219,medio_riesgo,588.49,11540.32,0.379,1,3.19,2258.2,11.3,bajo,0.0046,0,3
C04220,medio_riesgo,600.62,11355.61,0.507,0,2.93,4431.82,33.8,bajo,0.0027,0,3
C04221,bajo_riesgo,765.08,18501.79,0.154,0,6.98,5200.45,48.3,medio,0.0003,0,2
C04222,bajo_riesgo,783.99,11220.3,0.494,0,5.66,1498.93,32.0,medio,0.0016,0,2
C04223,alto_riesgo,454.2,10329.99,0.815,1,1.65,602.74,0.8,bajo,0.0148,0,5
C04224,alto_riesgo,451.16,5661.36,0.47,2,3.22,11886.73,14.4,bajo,0.0487,0,1
C04225,alto_riesgo,489.45,3384.56,0.543,0,0.0,5092.85,4.3,bajo,0.019,0,3
C04226,medio_riesgo,618.58,6578.25,0.395,0,1.18,3596.97,35.4,medio,0.0058,0,4
C04227,alto_riesgo,432.29,5650.6,0.877,0,4.67,4215.23,29.5,bajo,0.0214,0,3
C04228,medio_riesgo,632.67,11687.82,0.389,1,2.29,3466.4,13.6,bajo,0.004,0,3
C04229,medio_riesgo,585.13,6260.35,0.264,0,3.86,6182.45,18.2,bajo,0.0058,0,3
C04230,bajo_riesgo,778.65,13334.15,0.07,0,5.51,2834.65,17.7,alto,0.0006,0,0
C04231,medio_riesgo,532.28,8618.89,0.521,1,4.3,4812.43,20.4,bajo,0.0116,0,3
C04232,alto_riesgo,475.24,4123.27,0.568,2,0.0,4140.44,59.9,bajo,0.068,0,5
C04233,bajo_riesgo,671.68,11663.04,0.095,0,4.62,2541.58,30.8,medio,0.0012,0,2
C04234,medio_riesgo,521.99,12979.77,0.17,0,0.03,2102.29,24.5,bajo,0.0016,1,3
C04235,alto_riesgo,585.03,4353.17,0.453,2,0.06,5581.18,36.5,bajo,0.0418,0,5
C04236,bajo_riesgo,769.49,13251.0,0.045,0,6.63,903.84,17.2,medio,0.0006,0,2
C04237,bajo_riesgo,867.17,13350.59,0.157,0,4.84,1276.2,6.5,alto,0.0005,0,0
C04238,medio_riesgo,589.73,11454.93,0.586,0,2.51,8598.94,46.5,bajo,0.003,0,1
C04239,alto_riesgo,504.33,8037.69,0.698,0,3.47,477.74,4.5,bajo,0.0087,0,3
C04240,medio_riesgo,671.89,16723.3,0.493,0,6.85,4671.5,5.3,medio,0.0007,0,2
C04241,alto_riesgo,516.54,7641.14,0.436,1,1.6,7567.32,40.9,bajo,0.0133,0,1
C04242,medio_riesgo,498.07,4812.9,0.366,0,2.22,6052.1,32.8,bajo,0.0113,0,3
C04243,bajo_riesgo,757.94,17679.59,0.184,0,8.93,2847.88,23.3,medio,0.0003,0,2
C04244,alto_riesgo,519.98,8729.57,0.571,2,0.0,4685.58,11.3,bajo,0.0248,0,5
C04245,alto_riesgo,437.77,5460.66,0.763,2,3.8,10467.58,27.4,bajo,0.0731,0,1
C04246,alto_riesgo,547.02,7596.84,0.33,1,3.51,7283.72,24.1,bajo,0.0108,0,3
C04247,bajo_riesgo,830.13,11559.82,0.024,0,5.9,1207.04,0.4,alto,0.0007,0,0
C04248,bajo_riesgo,783.07,11997.05,0.218,0,5.44,3340.18,42.2,medio,0.001,0,2
C04249,medio_riesgo,673.11,9534.21,0.193,0,5.58,5488.46,21.8,medio,0.0021,0,4
C04250,bajo_riesgo,731.94,15644.53,0.06,1,8.07,1415.32,51.2,alto,0.0009,0,0
C04251,alto_riesgo,569.96,6009.76,0.829,1,0.0,9741.13,9.6,bajo,0.0249,0,1
C04252,medio_riesgo,638.39,8152.4,0.546,3,4.6,12270.11,31.5,bajo,0.0377,0,1
C04253,medio_riesgo,565.34,7554.15,0.147,0,3.52,7964.68,52.7,medio,0.0042,0,4
C04254,bajo_riesgo,782.71,12908.48,0.307,0,10.24,2499.22,58.1,alto,0.0009,0,0
C04255,alto_riesgo,562.63,7110.17,0.799,2,0.0,6898.79,14.4,bajo,0.0391,0,5
C04256,alto_riesgo,419.95,6072.63,0.573,1,0.64,5502.5,29.3,bajo,0.0283,0,5
C04257,bajo_riesgo,802.56,21985.29,0.079,0,8.29,4278.51,46.2,alto,0.0001,0,0
C04258,medio_riesgo,506.78,9929.88,0.761,2,4.63,6817.21,2.2,medio,0.0255,0,4
C04259,alto_riesgo,564.11,7355.97,0.365,0,0.0,2401.77,46.8,bajo,0.0056,0,3
C04260,bajo_riesgo,774.53,12016.67,0.15,0,2.43,2965.1,16.0,alto,0.0009,0,0
C04261,bajo_riesgo,761.47,15820.45,0.139,0,5.89,3119.52,18.1,alto,0.0004,0,0
C04262,alto_riesgo,458.91,4578.13,0.704,1,0.6,22681.63,37.3,bajo,0.0393,0,1
C04263,medio_riesgo,566.03,10809.07,0.447,1,4.14,2292.95,6.2,medio,0.0062,0,4
C04264,medio_riesgo,580.68,8142.31,0.488,1,4.16,1392.25,57.0,medio,0.0106,0,4
C04265,medio_riesgo,741.42,9551.65,0.417,0,2.39,2599.39,59.4,medio,0.0023,0,4
C04266,alto_riesgo,511.57,8399.98,0.704,2,0.2,6222.83,48.0,bajo,0.0317,0,5
C04267,alto_riesgo,486.28,4208.17,0.886,1,3.29,1983.59,59.2,bajo,0.048,0,5
C04268,bajo_riesgo,783.52,11050.76,0.152,0,6.09,6023.62,13.3,alto,0.0011,0,0
C04269,medio_riesgo,505.78,11415.91,0.175,1,4.24,6769.8,10.3,medio,0.0048,0,4
C04270,bajo_riesgo,748.63,17975.86,0.215,0,1.94,2004.6,53.5,alto,0.0003,0,0
C04271,bajo_riesgo,739.97,22153.09,0.048,0,2.25,731.56,28.0,alto,0.0001,0,0
C04272,alto_riesgo,484.73,5231.88,0.562,0,0.0,7664.33,24.7,bajo,0.0137,0,1
C04273,alto_riesgo,551.07,4322.09,0.933,2,4.47,4781.12,30.3,bajo,0.0796,0,5
C04274,medio_riesgo,543.7,10419.25,0.73,0,2.01,11789.58,40.5,bajo,0.005,0,1
C04275,bajo_riesgo,782.12,17669.83,0.166,1,6.3,2088.58,14.2,alto,0.0006,0,0
C04276,medio_riesgo,613.18,8613.54,0.332,0,4.27,3617.09,36.0,bajo,0.0036,0,3
C04277,medio_riesgo,675.19,7632.93,0.107,0,1.18,1214.63,0.3,medio,0.0028,0,4
C04278,medio_riesgo,625.71,10648.67,0.481,0,2.43,2763.39,59.9,medio,0.0028,0,4
C04279,bajo_riesgo,799.54,13818.82,0.093,0,8.01,1933.58,22.0,medio,0.0006,0,2
C04280,medio_riesgo,607.12,10629.71,0.434,0,5.69,1461.13,37.0,bajo,0.0028,0,3
C04281,bajo_riesgo,784.67,12588.45,0.132,0,8.09,5539.41,27.5,alto,0.0008,0,0
C04282,bajo_riesgo,770.74,17539.28,0.127,0,7.15,1973.96,55.6,alto,0.0003,0,0
C04283,alto_riesgo,640.5,6561.1,0.537,0,1.95,9709.99,23.7,bajo,0.0064,0,1
C04284,alto_riesgo,333.59,7191.05,0.749,1,2.72,7002.84,4.5,bajo,0.0359,0,1
C04285,medio_riesgo,615.65,5663.22,0.345,0,6.34,6218.59,39.8,bajo,0.0066,0,3
C04286,bajo_riesgo,808.72,13578.01,0.114,0,4.63,1212.48,23.9,alto,0.0006,0,0
C04287,medio_riesgo,595.68,11660.98,0.293,1,6.55,8676.59,13.1,medio,0.004,0,4
C04288,bajo_riesgo,792.77,13876.62,0.015,0,2.83,2702.94,48.7,medio,0.0005,0,2
C04289,bajo_riesgo,832.99,17841.65,0.061,0,8.67,6510.92,46.1,alto,0.0002,0,0
C04290,alto_riesgo,445.56,6695.68,0.614,0,2.02,5247.14,44.8,bajo,0.0123,1,3
C04291,bajo_riesgo,815.62,13886.42,0.129,0,7.24,1113.82,54.0,alto,0.0005,0,0
C04292,alto_riesgo,476.23,6638.22,0.346,0,1.22,11656.56,31.1,bajo,0.0082,0,1
C04293,medio_riesgo,620.21,7280.19,0.398,1,5.32,457.07,52.8,medio,0.0101,0,4
C04294,alto_riesgo,451.09,4110.94,0.163,0,2.69,1522.6,41.8,bajo,0.0118,0,3
C04295,medio_riesgo,696.38,10131.91,0.135,0,5.14,10261.15,29.5,medio,0.0017,0,4
C04296,medio_riesgo,599.68,7973.96,0.72,1,5.34,9576.96,38.6,medio,0.0137,0,4
C04297,medio_riesgo,649.48,8376.84,0.52,1,0.0,7600.83,37.2,bajo,0.0086,0,1
C04298,bajo_riesgo,795.08,11787.94,0.218,0,7.33,3268.71,46.3,medio,0.001,0,2
C04299,alto_riesgo,463.87,4631.72,0.602,3,0.83,5895.85,54.9,bajo,0.1251,0,5
C04300,bajo_riesgo,741.72,15080.27,0.217,0,4.43,2725.87,16.6,alto,0.0006,0,0
C04301,medio_riesgo,629.14,8198.09,0.481,0,1.93,5363.27,42.5,medio,0.0045,0,4
C04302,medio_riesgo,617.7,7498.28,0.228,1,3.72,2863.52,9.8,bajo,0.0079,0,3
C04303,alto_riesgo,398.17,6985.04,0.737,1,3.02,3380.26,1.0,bajo,0.0306,0,5
C04304,bajo_riesgo,795.47,14904.96,0.112,1,6.52,1394.42,39.3,alto,0.0009,0,0
C04305,bajo_riesgo,763.12,16058.49,0.192,0,3.32,4178.21,51.1,medio,0.0004,0,2
C04306,medio_riesgo,657.56,6185.06,0.622,0,2.69,10629.71,54.7,bajo,0.0073,0,1
C04307,medio_riesgo,741.73,12933.97,0.148,3,3.41,379.54,26.2,medio,0.0068,0,4
C04308,bajo_riesgo,830.67,13430.15,0.153,0,5.66,3048.85,50.0,alto,0.0006,0,0
C04309,bajo_riesgo,727.06,11498.19,0.303,0,8.86,451.25,2.9,medio,0.0014,0,2
C04310,alto_riesgo,541.86,5337.47,0.606,3,1.64,7293.54,11.8,bajo,0.0898,1,5
C04311,medio_riesgo,681.68,5150.68,0.246,0,3.7,970.37,21.3,bajo,0.0053,0,3
C04312,medio_riesgo,628.45,3036.95,0.382,0,5.25,5762.93,18.0,medio,0.0112,0,4
C04313,bajo_riesgo,776.46,12680.16,0.347,0,6.0,2641.57,0.5,medio,0.001,0,2
C04314,alto_riesgo,453.77,5948.22,0.769,0,0.18,10861.61,8.0,bajo,0.0167,0,1
C04315,medio_riesgo,596.12,8389.11,0.336,0,1.41,1953.78,48.9,medio,0.004,0,4
C04316,medio_riesgo,568.33,8150.22,0.453,0,1.02,2757.95,14.2,bajo,0.0053,0,3
C04317,alto_riesgo,380.28,7279.66,0.741,2,1.21,1605.64,25.2,bajo,0.0597,1,5
C04318,alto_riesgo,526.87,5341.2,0.544,2,1.03,1353.68,56.1,bajo,0.0454,0,5
C04319,bajo_riesgo,811.19,20003.57,0.175,1,4.93,2374.16,3.5,medio,0.0003,0,2
C04320,medio_riesgo,577.88,7709.94,0.453,0,6.82,442.68,40.8,bajo,0.0056,0,3
C04321,medio_riesgo,550.32,8250.94,0.249,0,1.96,6450.35,9.7,medio,0.0043,0,4
C04322,medio_riesgo,568.79,11428.1,0.404,0,0.69,3453.84,7.0,medio,0.0026,0,4
C04323,bajo_riesgo,790.54,11994.48,0.033,0,0.0,3178.56,28.5,medio,0.0008,0,2
C04324,medio_riesgo,640.17,12801.11,0.427,0,10.1,5166.54,54.5,bajo,0.0016,0,3
C04325,bajo_riesgo,732.65,14934.94,0.158,0,7.44,644.56,29.7,alto,0.0006,0,0
C04326,medio_riesgo,627.34,9874.75,0.043,0,5.61,2013.43,28.9,medio,0.0019,0,2
C04327,bajo_riesgo,755.52,16801.92,0.2,0,5.34,2828.84,11.2,alto,0.0004,0,0
C04328,alto_riesgo,498.24,6161.75,0.517,2,4.26,5312.55,59.5,bajo,0.0408,0,5
C04329,bajo_riesgo,825.29,12477.13,0.27,0,3.2,872.84,35.4,alto,0.0008,0,0
C04330,bajo_riesgo,730.24,13214.86,0.328,0,4.47,1926.87,55.5,alto,0.001,0,0
C04331,medio_riesgo,570.35,11384.82,0.377,0,6.01,1877.98,23.5,bajo,0.0025,0,3
C04332,bajo_riesgo,792.63,15829.25,0.042,0,4.27,1912.06,28.9,alto,0.0004,0,0
C04333,alto_riesgo,535.25,8255.27,0.701,1,0.0,5868.09,37.1,bajo,0.0153,0,5
C04334,medio_riesgo,568.41,9521.22,0.038,0,4.73,4954.56,32.9,medio,0.0024,0,4
C04335,medio_riesgo,609.85,9220.63,0.394,0,4.66,5054.45,27.5,bajo,0.0035,0,3
C04336,medio_riesgo,658.19,7842.12,0.195,0,1.86,1027.52,40.4,bajo,0.0031,0,3
C04337,medio_riesgo,598.37,7241.6,0.517,2,4.15,4048.71,53.1,medio,0.0248,0,4
C04338,bajo_riesgo,827.43,15565.16,0.283,0,7.39,1411.91,22.4,medio,0.0005,0,2
C04339,bajo_riesgo,716.28,20404.37,0.06,0,11.57,2549.93,54.2,alto,0.0002,0,0
C04340,bajo_riesgo,802.34,18748.31,0.043,0,7.51,693.98,47.3,medio,0.0002,0,2
C04341,alto_riesgo,553.48,4825.25,0.533,1,0.25,13029.87,27.4,bajo,0.0233,0,1
C04342,bajo_riesgo,772.29,13210.79,0.165,0,0.0,1502.5,22.9,alto,0.0007,0,0
C04343,alto_riesgo,633.5,3000.01,0.526,3,0.0,8957.39,43.4,bajo,0.0981,0,5
C04344,bajo_riesgo,808.37,12714.08,0.14,0,9.18,2622.59,28.5,medio,0.0007,0,2
C04345,bajo_riesgo,857.32,13539.48,0.154,0,6.78,2647.07,52.9,medio,0.0005,0,2
C04346,alto_riesgo,457.86,4864.73,0.793,2,0.51,10723.79,52.2,bajo,0.0798,0,1
C04347,bajo_riesgo,778.16,13784.09,0.269,0,3.96,1746.62,11.3,alto,0.0007,0,0
C04348,alto_riesgo,451.11,5034.0,0.847,1,0.12,1815.35,56.5,bajo,0.0434,0,5
C04349,medio_riesgo,624.8,10247.79,0.624,0,7.89,4688.98,24.6,medio,0.0036,0,4
C04350,medio_riesgo,504.71,12142.98,0.487,0,3.22,4776.55,38.6,medio,0.003,0,4
C04351,bajo_riesgo,775.86,10486.05,0.126,0,4.44,1552.66,38.2,alto,0.0012,0,0
C04352,medio_riesgo,543.83,3053.84,0.284,0,3.37,2999.42,24.0,medio,0.0127,0,4
C04353,medio_riesgo,623.72,8518.96,0.706,0,2.22,4292.15,21.9,medio,0.0056,0,4
C04354,medio_riesgo,679.16,8517.59,0.583,0,1.85,1526.84,49.1,medio,0.0041,0,4
C04355,medio_riesgo,559.44,8318.23,0.199,0,4.99,4527.11,9.8,medio,0.0039,0,4
C04356,bajo_riesgo,761.75,16993.77,0.186,1,4.32,2677.08,24.1,alto,0.0007,0,0
C04357,medio_riesgo,585.72,11957.27,0.448,1,4.4,3604.02,1.0,medio,0.0047,0,4
C04358,bajo_riesgo,837.77,16047.63,0.317,0,7.63,2500.09,10.6,medio,0.0004,0,2
C04359,bajo_riesgo,798.13,15901.29,0.141,0,7.99,3826.52,21.3,alto,0.0004,0,0
C04360,medio_riesgo,610.19,9781.13,0.467,0,5.98,16872.76,23.4,bajo,0.0034,0,1
C04361,medio_riesgo,628.36,8570.88,0.175,0,2.31,1819.35,2.8,bajo,0.0029,0,3
C04362,medio_riesgo,681.32,7861.11,0.355,1,0.48,3835.57,21.2,bajo,0.0071,0,3
C04363,medio_riesgo,650.52,10490.81,0.342,1,4.18,4765.79,28.2,bajo,0.0045,0,3
C04364,medio_riesgo,686.38,10008.61,0.126,0,5.2,4581.56,19.9,bajo,0.0017,0,3
C04365,medio_riesgo,632.47,7938.78,0.631,2,7.71,585.4,57.9,bajo,0.0223,0,5
C04366,medio_riesgo,481.23,6672.32,0.651,0,4.35,559.14,18.6,bajo,0.0116,0,3
C04367,medio_riesgo,511.97,11670.9,0.661,1,7.22,2104.92,52.7,bajo,0.008,0,3
C04368,alto_riesgo,485.08,5155.8,0.451,0,1.19,5967.91,22.8,bajo,0.0122,0,3
C04369,medio_riesgo,671.71,11231.98,0.661,1,5.65,5268.52,11.1,bajo,0.0054,0,3
C04370,bajo_riesgo,788.19,13993.67,0.152,0,3.85,558.82,34.4,alto,0.0006,0,0
