ID_cliente,segmento_oculto,score_crediticio,ingresos_mensuales,uso_credito,historial_impagos,frecuencia_pago,saldo_actual,antiguedad_cliente,comportamiento_app,prob_impago,impago
C03854,bajo_riesgo,833.32,11775.75,0.125,1,5.71,1264.94,51.5,alto,0.0016,0
C03855,bajo_riesgo,790.54,11698.39,0.171,0,5.49,4482.79,57.7,alto,0.001,0
C03856,medio_riesgo,756.16,5546.81,0.343,0,4.75,8966.58,42.1,medio,0.0044,0
C03857,bajo_riesgo,785.29,12756.94,0.316,1,6.46,4181.04,53.9,medio,0.0019,0
C03858,alto_riesgo,584.51,6395.64,0.678,1,1.26,4397.42,18.2,bajo,0.0185,0
C03859,medio_riesgo,654.78,9161.85,0.16,1,6.41,1407.36,39.4,medio,0.0047,0
C03860,alto_riesgo,392.28,8712.05,0.947,1,3.4,878.99,35.1,bajo,0.0284,0
C03861,medio_riesgo,612.87,11842.15,0.292,0,4.46,5423.85,20.3,medio,0.0018,0
C03862,alto_riesgo,496.44,4652.3,0.669,0,3.45,13537.06,13.7,bajo,0.0168,0
C03863,medio_riesgo,627.09,11311.13,0.26,2,2.38,2550.11,0.9,bajo,0.0075,0
C03864,bajo_riesgo,862.76,12951.55,0.392,0,5.38,3512.93,5.8,alto,0.0008,0
C03865,bajo_riesgo,788.27,15433.73,0.256,0,8.41,2999.34,16.1,alto,0.0005,0
C03866,medio_riesgo,710.99,9584.68,0.455,1,4.69,2352.68,56.2,bajo,0.0052,0
C03867,medio_riesgo,686.86,7376.93,0.398,0,2.47,2105.0,17.8,medio,0.004,0
C03868,medio_riesgo,621.03,11484.35,0.483,0,1.09,2442.91,36.8,medio,0.0024,0
C03869,alto_riesgo,449.46,4942.09,0.599,3,0.0,3700.21,0.3,bajo,0.1226,0
C03870,medio_riesgo,615.44,7229.66,0.087,1,6.36,9072.41,38.2,medio,0.0071,0
C03871,alto_riesgo,457.21,4800.72,0.47,1,2.7,8982.5,46.0,bajo,0.0288,0
C03872,bajo_riesgo,765.9,15003.54,0.124,0,5.24,4873.19,51.7,medio,0.0005,0
C03873,alto_riesgo,596.62,6083.64,0.74,4,2.25,7236.98,11.9,bajo,0.1457,0
C03874,bajo_riesgo,755.68,17358.73,0.114,0,4.04,2596.12,6.9,medio,0.0003,0
C03875,bajo_riesgo,780.98,17362.85,0.174,0,1.2,2527.84,28.5,alto,0.0003,0
C03876,bajo_riesgo,769.62,17467.23,0.158,0,4.08,2336.56,37.1,alto,0.0003,0
C03877,bajo_riesgo,775.8,17442.18,0.287,0,4.72,605.81,23.2,alto,0.0004,0
C03878,medio_riesgo,639.67,10653.57,0.626,0,0.23,10552.47,10.2,bajo,0.0032,0
C03879,bajo_riesgo,806.21,20830.15,0.304,0,5.67,4326.17,47.4,alto,0.0002,0
C03880,alto_riesgo,439.15,3370.69,0.793,4,2.84,6391.03,35.4,bajo,0.3341,0
C03881,alto_riesgo,508.93,6357.88,0.824,2,5.68,619.71,46.3,bajo,0.0542,0
C03882,bajo_riesgo,743.88,15452.15,0.081,0,5.52,132.43,48.5,alto,0.0005,0
C03883,alto_riesgo,495.6,3505.19,0.716,1,1.53,9861.09,45.3,bajo,0.044,0
C03884,bajo_riesgo,766.78,10560.32,0.139,0,4.83,5769.55,10.7,alto,0.0012,0
C03885,alto_riesgo,547.17,6606.56,0.688,1,3.31,10832.91,1.5,bajo,0.0201,0
C03886,bajo_riesgo,866.65,17674.5,0.101,0,4.85,2308.36,11.7,alto,0.0002,0
C03887,medio_riesgo,567.59,13582.33,0.324,0,7.12,4161.77,58.4,medio,0.0015,0
C03888,medio_riesgo,619.5,14308.6,0.412,0,2.05,3806.45,40.3,medio,0.0013,0
C03889,alto_riesgo,372.93,3612.9,0.777,0,6.1,1147.76,59.5,bajo,0.0336,0
C03890,alto_riesgo,514.36,7963.21,0.347,1,1.19,2878.94,8.2,bajo,0.0113,0
C03891,bajo_riesgo,771.46,13201.29,0.097,0,7.79,835.19,50.4,alto,0.0007,0
C03892,medio_riesgo,659.45,9349.87,0.191,1,3.31,5286.61,31.8,bajo,0.0046,0
C03893,bajo_riesgo,786.16,10669.61,0.152,0,5.36,3997.27,53.1,alto,0.0012,0
C03894,medio_riesgo,534.02,8302.02,0.55,2,2.32,2840.18,34.5,bajo,0.0253,0
C03895,bajo_riesgo,817.0,10851.75,0.505,0,3.16,1832.9,39.8,medio,0.0016,0
C03896,bajo_riesgo,831.03,14601.82,0.242,0,10.83,1173.63,39.8,alto,0.0005,0
C03897,bajo_riesgo,832.94,14814.65,0.259,0,5.58,934.74,54.1,alto,0.0005,0
C03898,bajo_riesgo,811.5,16435.27,0.175,0,8.33,1744.48,17.0,alto,0.0003,0
C03899,bajo_riesgo,829.45,20137.19,0.11,0,8.45,1562.92,21.1,alto,0.0001,0
C03900,medio_riesgo,594.69,7350.9,0.499,0,1.59,1838.67,4.5,medio,0.006,0
C03901,bajo_riesgo,815.83,18832.74,0.191,0,2.91,4798.71,32.0,medio,0.0002,0
C03902,alto_riesgo,539.2,4489.9,0.713,0,0.14,3858.41,23.6,bajo,0.0161,0
C03903,medio_riesgo,587.21,6775.13,0.112,1,5.06,2959.8,34.9,bajo,0.0087,0
C03904,medio_riesgo,724.36,6883.22,0.093,0,2.48,7225.17,56.3,bajo,0.0028,0
C03905,alto_riesgo,505.04,6186.11,0.392,1,0.04,4992.73,12.2,bajo,0.0174,0
C03906,alto_riesgo,512.33,8257.83,0.628,2,0.92,14129.12,35.9,bajo,0.0298,0
C03907,bajo_riesgo,768.96,14483.61,0.441,0,3.89,2983.23,9.7,alto,0.0008,0
C03908,medio_riesgo,574.57,9713.15,0.48,1,3.89,2871.85,17.3,medio,0.0078,0
C03909,medio_riesgo,622.58,11555.85,0.175,0,4.89,388.49,35.5,medio,0.0016,0
C03910,alto_riesgo,624.97,7621.13,0.742,1,0.0,8937.78,23.0,bajo,0.0139,0
C03911,medio_riesgo,664.02,7362.17,0.463,0,4.96,731.38,20.8,bajo,0.0047,0
C03912,medio_riesgo,546.87,15406.48,0.454,1,2.39,1118.61,51.5,medio,0.0027,0
C03913,bajo_riesgo,826.88,16067.6,0.021,0,6.48,2056.39,52.2,medio,0.0003,0
C03914,bajo_riesgo,669.3,8109.06,0.381,0,6.15,4827.32,33.2,alto,0.0036,0
C03915,medio_riesgo,652.12,10385.91,0.377,1,4.89,2058.48,52.7,medio,0.0048,0
C03916,alto_riesgo,381.12,4480.86,0.452,1,1.5,15454.91,29.5,bajo,0.0374,0
C03917,alto_riesgo,473.03,6818.86,0.589,1,0.78,9282.49,49.5,bajo,0.0213,0
C03918,medio_riesgo,621.74,7254.81,0.681,0,1.43,2186.57,55.8,bajo,0.007,0
C03919,alto_riesgo,471.64,4698.24,0.622,3,0.0,12094.93,24.3,bajo,0.1236,0
C03920,bajo_riesgo,794.68,12872.32,0.065,0,5.06,2037.58,8.7,medio,0.0007,0
C03921,bajo_riesgo,729.8,13688.63,0.075,0,7.82,624.23,5.2,alto,0.0007,0
C03922,bajo_riesgo,794.21,14247.39,0.22,0,6.58,647.28,24.2,alto,0.0006,0
C03923,medio_riesgo,595.1,8309.08,0.195,0,3.75,2322.48,43.2,bajo,0.0035,0
C03924,alto_riesgo,429.54,9211.0,0.593,1,0.0,1713.14,1.9,bajo,0.0152,0
C03925,bajo_riesgo,751.17,12918.71,0.046,0,5.75,936.14,20.0,medio,0.0007,0
C03926,medio_riesgo,500.44,13216.13,0.228,0,2.22,3313.89,45.1,medio,0.0018,0
C03927,bajo_riesgo,765.85,8991.93,0.135,0,5.63,3331.32,19.8,medio,0.0017,0
C03928,bajo_riesgo,819.03,15029.36,0.191,0,10.08,3350.46,25.3,medio,0.0005,0
C03929,alto_riesgo,412.16,7306.01,0.687,1,0.66,562.94,1.6,bajo,0.026,0
C03930,bajo_riesgo,697.94,13666.99,0.436,0,2.42,829.44,49.2,medio,0.0012,0
C03931,alto_riesgo,466.15,7283.61,0.449,1,0.0,9461.05,36.4,bajo,0.0169,0
C03932,medio_riesgo,475.15,11939.6,0.211,1,3.82,1023.08,59.2,medio,0.0049,0
C03933,bajo_riesgo,768.12,12974.71,0.205,0,6.42,4081.15,37.2,medio,0.0008,0
C03934,medio_riesgo,606.72,5181.8,0.228,1,0.0,1607.61,21.9,bajo,0.013,0
C03935,medio_riesgo,666.72,6928.94,0.567,0,2.73,4433.5,59.3,medio,0.0057,0
C03936,alto_riesgo,439.18,6114.51,0.716,1,0.36,3065.92,21.7,bajo,0.0313,0
C03937,medio_riesgo,603.91,7498.09,0.246,0,6.0,5824.21,41.5,bajo,0.0042,0
C03938,medio_riesgo,616.28,10803.53,0.362,0,3.35,5748.09,14.0,bajo,0.0024,0
C03939,alto_riesgo,604.0,2146.52,0.706,0,2.97,4441.11,59.2,bajo,0.021,0
C03940,alto_riesgo,649.52,5646.97,0.79,4,3.03,7344.79,36.2,bajo,0.1443,1
C03941,medio_riesgo,659.39,13718.91,0.484,0,4.63,3171.66,54.4,medio,0.0014,0
C03942,alto_riesgo,421.2,5748.08,0.929,1,1.21,15702.98,9.4,bajo,0.0453,0
C03943,medio_riesgo,604.62,10095.87,0.277,1,9.57,9160.84,36.5,medio,0.0052,0
C03944,medio_riesgo,551.69,9676.62,0.47,0,6.36,4333.24,38.0,medio,0.0042,0
C03945,medio_riesgo,565.74,11556.75,0.468,0,4.41,1381.99,48.1,medio,0.0027,0
C03946,medio_riesgo,581.74,3689.0,0.174,0,5.35,7265.29,3.3,bajo,0.0088,0
C03947,bajo_riesgo,814.3,15024.26,0.067,0,3.04,187.6,50.9,alto,0.0004,0
C03948,bajo_riesgo,844.69,10741.69,0.052,0,5.83,2860.0,40.8,alto,0.0008,0
C03949,bajo_riesgo,789.0,12234.25,0.118,0,3.48,5442.85,1.7,medio,0.0008,0
C03950,bajo_riesgo,738.27,11922.78,0.354,0,4.22,3183.16,18.8,alto,0.0013,0
C03951,alto_riesgo,443.04,7172.7,0.591,1,2.27,8056.42,25.1,bajo,0.0218,0
C03952,medio_riesgo,668.11,7573.27,0.363,1,5.49,2245.15,55.2,medio,0.0079,0
C03953,medio_riesgo,650.11,2794.54,0.268,1,3.05,6580.59,19.1,bajo,0.0191,0
C03954,alto_riesgo,606.08,4124.3,0.601,2,2.74,2314.79,26.6,bajo,0.0487,0
C03955,medio_riesgo,708.84,5706.76,0.663,1,3.44,2824.37,28.2,medio,0.0145,0
C03956,bajo_riesgo,772.84,13743.57,0.074,0,8.53,234.62,3.3,medio,0.0006,0
C03957,bajo_riesgo,690.04,18830.29,0.028,1,8.67,3578.36,27.0,alto,0.0005,0
C03958,medio_riesgo,597.11,12320.53,0.438,0,9.06,1106.14,22.5,bajo,0.0021,0
C03959,alto_riesgo,550.5,3800.74,0.49,3,2.97,3491.84,14.0,bajo,0.1021,0
C03960,bajo_riesgo,782.83,16853.92,0.142,0,7.35,1277.3,8.2,alto,0.0003,0
C03961,medio_riesgo,615.45,5338.28,0.247,0,6.52,7850.71,32.2,medio,0.0063,0
C03962,medio_riesgo,716.68,10487.8,0.382,2,4.12,7304.71,32.4,medio,0.0079,0
C03963,alto_riesgo,399.69,8245.91,0.437,0,4.76,2803.94,40.0,bajo,0.0084,0
C03964,bajo_riesgo,773.33,14923.51,0.091,1,6.34,5786.65,36.0,medio,0.001,0
C03965,bajo_riesgo,829.38,18328.74,0.417,0,6.03,2063.59,50.1,medio,0.0003,0
C03966,bajo_riesgo,805.05,16998.61,0.244,0,6.39,3038.86,34.9,alto,0.0003,0
C03967,bajo_riesgo,763.09,14473.23,0.083,0,9.85,6978.13,15.8,medio,0.0005,0
C03968,medio_riesgo,668.18,7784.3,0.232,0,3.29,5210.34,53.7,medio,0.0032,0
C03969,alto_riesgo,476.71,10456.67,0.725,1,0.21,11799.05,12.0,bajo,0.0121,0
C03970,bajo_riesgo,752.45,15399.26,0.448,0,7.88,2862.07,2.1,medio,0.0007,0
C03971,medio_riesgo,613.96,14973.4,0.489,0,4.14,2515.03,54.3,medio,0.0012,0
C03972,medio_riesgo,637.94,8854.96,0.218,0,2.95,4875.19,16.2,bajo,0.0028,1
C03973,bajo_riesgo,842.42,11697.34,0.108,0,3.87,1682.2,8.1,alto,0.0008,0
C03974,alto_riesgo,582.92,9398.97,0.492,1,0.06,6337.36,27.2,bajo,0.0083,0
C03975,bajo_riesgo,834.43,11653.67,0.063,0,3.9,1556.51,47.2,alto,0.0007,0
C03976,bajo_riesgo,805.94,12992.16,0.03,1,5.29,1315.71,17.2,alto,0.0012,0
C03977,alto_riesgo,566.97,7269.96,0.361,3,0.7,2782.12,14.1,bajo,0.0443,0
C03978,bajo_riesgo,786.57,19048.26,0.044,0,10.16,507.5,40.8,alto,0.0002,0
C03979,bajo_riesgo,825.85,13257.67,0.23,0,8.28,3241.61,39.3,alto,0.0007,0
C03980,bajo_riesgo,803.5,16114.03,0.13,0,8.53,2073.37,47.8,alto,0.0004,0
C03981,bajo_riesgo,729.79,7409.46,0.297,0,6.66,5562.38,51.1,alto,0.0031,0
C03982,medio_riesgo,535.44,9927.59,0.108,0,5.23,2466.27,30.1,medio,0.0027,0
C03983,alto_riesgo,383.6,7995.46,0.533,0,3.67,6887.68,51.5,bajo,0.0104,0
C03984,medio_riesgo,767.0,11491.39,0.609,0,4.52,3453.91,57.1,bajo,0.0018,0
C03985,bajo_riesgo,750.98,12031.13,0.566,0,6.81,3262.48,46.7,alto,0.0016,0
C03986,medio_riesgo,568.44,7952.49,0.406,0,2.28,7732.38,22.6,bajo,0.0052,0
C03987,alto_riesgo,631.28,5319.96,0.727,2,2.83,2013.15,28.1,bajo,0.0417,0
C03988,bajo_riesgo,798.51,20794.27,0.129,2,6.47,1916.57,20.8,medio,0.0006,0
C03989,bajo_riesgo,771.96,11336.79,0.074,0,2.89,1047.18,2.4,medio,0.001,0
C03990,bajo_riesgo,862.66,17813.43,0.248,0,6.93,5429.32,23.7,alto,0.0002,0
C03991,alto_riesgo,483.23,5664.45,0.602,1,0.0,5485.13,48.9,bajo,0.0263,0
C03992,bajo_riesgo,738.28,13168.06,0.267,0,8.27,545.11,17.2,medio,0.0009,0
C03993,medio_riesgo,619.39,6985.02,0.394,2,4.5,5857.03,27.5,bajo,0.0212,0
C03994,bajo_riesgo,792.49,11325.59,0.067,1,7.02,694.55,49.1,alto,0.0018,0
C03995,bajo_riesgo,867.04,14727.89,0.181,0,7.0,2816.91,46.2,medio,0.0004,0
C03996,medio_riesgo,636.18,10286.28,0.351,0,5.01,7301.44,27.9,medio,0.0025,0
C03997,medio_riesgo,722.21,7036.85,0.586,3,4.45,836.87,0.3,medio,0.0384,0
C03998,medio_riesgo,602.46,7698.83,0.219,1,5.52,4045.34,30.9,medio,0.0079,0
C03999,medio_riesgo,608.12,6863.1,0.212,1,2.3,2945.22,30.7,bajo,0.0091,0
C04000,medio_riesgo,641.89,7318.16,0.247,1,0.11,1692.17,9.2,medio,0.0078,0
C04001,alto_riesgo,473.52,6398.81,0.404,2,3.96,5887.22,34.2,bajo,0.0368,0
C04002,bajo_riesgo,759.87,16945.02,0.177,0,5.68,1361.81,51.7,medio,0.0004,0
C04003,bajo_riesgo,773.98,18202.19,0.062,0,3.52,5143.88,54.2,medio,0.0002,0
C04004,medio_riesgo,604.55,5854.41,0.718,0,2.85,4158.81,36.4,medio,0.0102,0
C04005,alto_riesgo,503.12,5050.23,0.727,3,4.23,8227.32,17.1,bajo,0.1195,0
C04006,medio_riesgo,554.99,11504.93,0.031,0,6.45,1218.32,35.1,medio,0.0017,0
C04007,bajo_riesgo,783.51,15186.77,0.2,0,6.46,2051.72,36.0,alto,0.0005,0
C04008,bajo_riesgo,764.75,17323.35,0.243,0,6.62,1666.19,29.7,medio,0.0004,0
C04009,medio_riesgo,632.63,5609.53,0.652,0,3.82,314.99,53.5,medio,0.0091,0
C04010,bajo_riesgo,752.41,18604.6,0.065,0,7.77,2790.1,40.0,alto,0.0002,0
C04011,medio_riesgo,515.91,3337.25,0.41,0,4.03,4003.82,20.8,medio,0.0152,0
C04012,medio_riesgo,614.43,12293.2,0.454,1,6.39,2521.13,22.1,medio,0.004,0
C04013,medio_riesgo,591.35,8069.97,0.338,0,3.42,2330.04,10.9,medio,0.0044,0
C04014,alto_riesgo,409.41,8848.3,0.696,0,2.16,11059.77,22.7,bajo,0.0098,0
C04015,bajo_riesgo,766.56,11691.73,0.072,0,4.8,6269.44,25.2,alto,0.0009,0
C04016,alto_riesgo,521.75,10889.74,0.842,0,0.61,7126.59,21.6,bajo,0.0056,0
C04017,bajo_riesgo,726.32,13496.11,0.098,0,5.58,715.74,21.3,alto,0.0007,0
C04018,medio_riesgo,566.73,5464.97,0.347,0,1.76,2320.63,3.3,medio,0.0079,0
C04019,medio_riesgo,639.97,7532.88,0.5,1,3.92,717.71,30.6,bajo,0.0102,0
C04020,medio_riesgo,723.83,7445.07,0.107,1,4.24,2771.24,25.9,bajo,0.0051,0
C04021,alto_riesgo,605.29,4784.48,0.875,3,0.82,3163.44,37.8,bajo,0.1117,0
C04022,medio_riesgo,619.92,7795.28,0.264,0,3.68,7920.34,36.9,bajo,0.0039,0
C04023,bajo_riesgo,812.81,19580.15,0.061,1,7.11,2317.1,24.2,alto,0.0003,0
C04024,medio_riesgo,577.28,12581.87,0.404,2,6.04,2084.74,24.6,bajo,0.0081,0
C04025,alto_riesgo,441.05,10102.55,0.498,1,3.15,8800.83,42.8,bajo,0.011,0
C04026,alto_riesgo,471.63,7354.32,0.276,0,0.0,4489.77,42.1,bajo,0.0067,0
C04027,medio_riesgo,693.89,9621.16,0.236,0,5.93,1083.38,38.5,medio,0.0021,0
C04028,alto_riesgo,384.74,8310.8,0.452,4,0.78,5385.34,0.1,bajo,0.1274,0
C04029,medio_riesgo,659.38,5884.9,0.811,0,2.74,3421.47,24.1,bajo,0.0096,0
C04030,alto_riesgo,511.31,7009.59,0.781,1,3.54,2134.09,31.6,bajo,0.023,0
C04031,medio_riesgo,752.77,10900.61,0.189,1,4.61,3591.24,11.3,medio,0.0026,0
C04032,alto_riesgo,528.69,6930.38,0.676,1,3.28,14029.17,27.6,bajo,0.0196,0
C04033,medio_riesgo,642.55,10441.84,0.297,1,2.9,11199.43,15.7,bajo,0.0045,0
C04034,medio_riesgo,586.55,6361.57,0.279,1,5.48,2706.6,57.3,medio,0.0116,0
C04035,bajo_riesgo,803.07,16269.95,0.267,0,6.36,2225.83,40.3,medio,0.0004,0
C04036,medio_riesgo,630.0,7715.83,0.095,1,1.93,1849.63,3.9,bajo,0.0063,0
C04037,bajo_riesgo,770.38,19746.76,0.214,0,7.02,9786.07,18.7,alto,0.0002,0
C04038,bajo_riesgo,695.2,19267.36,0.375,0,7.56,7743.41,14.6,medio,0.0004,0
C04039,medio_riesgo,707.22,9715.1,0.26,0,1.41,816.94,23.8,medio,0.002,0
C04040,alto_riesgo,560.46,2709.51,0.6,1,2.73,10406.93,0.3,bajo,0.0372,0
C04041,alto_riesgo,663.15,4543.29,0.474,1,1.7,10782.37,46.3,bajo,0.0166,0
C04042,medio_riesgo,653.66,10044.63,0.286,0,1.97,2167.46,37.1,medio,0.0023,0
C04043,alto_riesgo,407.12,5307.0,0.496,1,1.34,14101.11,34.6,bajo,0.0311,0
C04044,medio_riesgo,644.7,5303.48,0.305,3,3.59,8898.53,39.6,medio,0.0484,0
C04045,bajo_riesgo,742.48,12316.49,0.19,0,4.64,2015.65,41.5,medio,0.001,0
C04046,medio_riesgo,657.54,9636.93,0.471,1,1.61,2209.78,49.1,medio,0.0061,0
C04047,alto_riesgo,582.0,5439.26,0.473,3,1.05,3018.68,49.2,bajo,0.0681,0
C04048,alto_riesgo,567.4,6650.45,0.617,2,0.0,4453.51,56.8,bajo,0.0342,0
C04049,alto_riesgo,506.76,6501.03,0.903,3,0.09,7096.06,4.3,bajo,0.1104,0
C04050,bajo_riesgo,788.7,13101.63,0.187,0,6.86,4161.93,21.1,medio,0.0007,0
C04051,medio_riesgo,485.36,10782.62,0.171,0,0.0,1932.47,40.7,medio,0.0029,0
C04052,medio_riesgo,532.33,1500.0,0.44,1,5.26,2426.01,32.5,medio,0.0423,0
C04053,medio_riesgo,664.56,11089.96,0.442,3,4.81,3600.46,55.4,medio,0.0174,0
C04054,bajo_riesgo,809.87,15404.06,0.043,0,6.71,6254.21,53.6,medio,0.0004,0
C04055,bajo_riesgo,809.01,18813.2,0.103,0,7.04,641.47,51.6,alto,0.0002,0
C04056,medio_riesgo,560.0,10307.67,0.412,0,2.51,3178.85,11.6,medio,0.0033,0
C04057,bajo_riesgo,708.23,18807.3,0.321,0,4.45,2809.03,12.7,alto,0.0004,0
C04058,alto_riesgo,484.1,3086.16,0.406,3,4.86,3542.41,41.9,bajo,0.1265,0
C04059,bajo_riesgo,797.74,9922.04,0.135,0,2.72,2372.66,57.4,alto,0.0013,0
C04060,bajo_riesgo,798.96,12807.43,0.303,0,3.98,2717.48,20.1,alto,0.0009,0
C04061,medio_riesgo,707.42,11434.65,0.142,1,6.18,5193.64,55.0,bajo,0.0025,0
C04062,medio_riesgo,482.44,10852.99,0.43,1,1.16,2273.8,56.1,bajo,0.0078,0
C04063,bajo_riesgo,718.03,12966.46,0.399,0,5.78,2101.26,30.1,alto,0.0012,0
C04064,bajo_riesgo,824.61,13527.73,0.166,0,5.84,3420.61,46.3,alto,0.0006,0
C04065,alto_riesgo,559.06,7982.48,0.693,0,0.0,5723.85,10.2,bajo,0.0075,1
C04066,bajo_riesgo,806.03,8816.89,0.326,0,5.23,3223.84,42.1,medio,0.0019,0
C04067,medio_riesgo,556.65,5073.55,0.56,3,4.44,1876.14,45.9,medio,0.086,0
C04068,medio_riesgo,651.27,10814.58,0.477,0,4.76,967.53,16.1,bajo,0.0025,0
C04069,alto_riesgo,378.28,6734.13,0.616,4,3.8,4944.21,34.0,bajo,0.199,0
C04070,bajo_riesgo,800.37,17998.36,0.144,0,8.64,893.42,46.8,alto,0.0003,0
C04071,bajo_riesgo,802.77,17301.24,0.253,0,9.19,8180.78,6.0,alto,0.0003,0
C04072,bajo_riesgo,743.3,17417.27,0.18,0,8.24,466.31,1.7,alto,0.0004,0
C04073,bajo_riesgo,730.6,18331.15,0.252,0,4.69,1428.12,9.8,medio,0.0003,0
C04074,medio_riesgo,607.59,12293.81,0.202,0,4.48,1888.38,15.9,medio,0.0015,0
C04075,bajo_riesgo,765.22,18303.2,0.045,1,6.12,3555.21,34.7,alto,0.0005,0
C04076,bajo_riesgo,818.52,15595.25,0.11,1,7.02,316.26,54.7,alto,0.0008,0
C04077,medio_riesgo,528.66,9631.82,0.262,0,1.42,1324.91,26.3,medio,0.0035,0
C04078,bajo_riesgo,839.59,14364.04,0.211,0,3.8,614.43,23.7,medio,0.0005,0
C04079,medio_riesgo,612.42,12283.32,0.331,2,1.57,7381.08,42.2,bajo,0.0071,0
C04080,alto_riesgo,558.58,1500.0,0.849,2,0.7,11459.63,1.5,bajo,0.1185,0
C04081,medio_riesgo,619.14,16148.83,0.157,0,5.18,3271.16,50.5,medio,0.0006,0
C04082,medio_riesgo,660.84,12177.44,0.714,0,2.46,3220.87,25.1,bajo,0.0024,0
C04083,alto_riesgo,445.92,5898.16,0.493,0,1.7,1519.04,7.2,bajo,0.0124,0
C04084,alto_riesgo,548.29,7472.56,0.838,0,4.75,9247.07,30.6,bajo,0.0101,0
C04085,alto_riesgo,573.97,8321.76,0.804,0,0.76,4539.2,31.4,bajo,0.0076,0
C04086,alto_riesgo,504.06,4599.37,0.526,2,4.69,6465.9,22.6,bajo,0.0546,0
C04087,alto_riesgo,635.47,6873.61,0.816,1,5.5,7706.34,45.7,bajo,0.0171,0
C04088,medio_riesgo,736.1,14783.28,0.387,0,5.6,3828.03,9.9,medio,0.0008,0
C04089,bajo_riesgo,787.34,17970.1,0.029,0,5.97,1502.52,58.2,medio,0.0002,0
C04090,medio_riesgo,740.43,10977.02,0.398,0,4.58,3041.72,53.9,medio,0.0017,0
C04091,medio_riesgo,572.49,4900.32,0.605,0,3.71,10435.19,43.7,medio,0.0119,0
C04092,bajo_riesgo,780.26,13045.73,0.152,0,7.37,452.46,12.9,alto,0.0007,0
C04093,medio_riesgo,709.87,6241.44,0.318,0,3.43,2339.06,35.8,medio,0.0043,0
C04094,medio_riesgo,642.28,11632.12,0.41,0,2.93,4232.87,35.3,bajo,0.002,0
C04095,bajo_riesgo,778.35,15101.69,0.192,2,4.27,4947.66,21.1,alto,0.0021,0
C04096,alto_riesgo,503.77,5795.21,0.572,0,1.21,10336.32,27.3,bajo,0.0117,0
C04097,bajo_riesgo,729.41,14874.03,0.21,0,6.29,5013.35,9.9,medio,0.0006,0
C04098,bajo_riesgo,750.1,15928.63,0.225,0,3.05,3494.25,16.3,medio,0.0005,0
C04099,bajo_riesgo,762.96,16618.64,0.032,0,4.15,852.95,16.1,medio,0.0003,0
C04100,bajo_riesgo,770.48,14247.52,0.031,0,3.92,173.97,10.0,alto,0.0005,0
C04101,medio_riesgo,563.69,9868.14,0.127,0,3.22,6788.26,15.5,medio,0.0026,0
C04102,alto_riesgo,401.8,7932.18,0.805,1,4.12,8585.54,39.1,bajo,0.0272,0
C04103,alto_riesgo,442.09,5072.99,0.637,1,5.85,7669.43,47.7,bajo,0.0347,0
C04104,bajo_riesgo,757.46,13632.95,0.106,1,6.33,3550.05,58.4,alto,0.0013,0
C04105,bajo_riesgo,863.77,19153.22,0.225,0,6.67,2009.57,15.0,alto,0.0002,0
C04106,medio_riesgo,675.65,10001.24,0.124,0,2.07,919.14,0.9,medio,0.0018,0
C04107,alto_riesgo,431.77,7747.61,0.806,0,1.14,6704.94,29.8,bajo,0.013,0
C04108,alto_riesgo,692.31,3533.25,0.766,2,1.39,5715.26,57.4,bajo,0.0514,0
C04109,bajo_riesgo,776.36,14322.79,0.036,0,5.72,1569.94,37.6,alto,0.0005,0
C04110,bajo_riesgo,749.43,14469.01,0.226,0,5.79,115.02,58.5,alto,0.0007,0
C04111,bajo_riesgo,783.09,18017.63,0.325,1,2.2,5538.87,42.4,medio,0.0007,0
C04112,medio_riesgo,594.87,10762.33,0.267,0,0.03,1307.44,31.5,medio,0.0023,0
C04113,alto_riesgo,389.98,3907.94,0.839,2,3.01,1622.69,13.3,bajo,0.1198,0
C04114,bajo_riesgo,717.54,14367.94,0.263,0,7.8,522.54,8.0,alto,0.0008,0
C04115,alto_riesgo,385.45,7305.29,0.283,3,0.0,9917.39,48.8,bajo,0.0674,0
C04116,medio_riesgo,578.63,9038.9,0.205,2,5.85,2484.46,21.7,medio,0.0128,0
C04117,medio_riesgo,662.41,5569.52,0.265,1,3.22,1814.32,17.9,bajo,0.0106,0
C04118,medio_riesgo,734.22,8313.05,0.355,1,6.57,2593.33,32.4,medio,0.0055,0
C04119,medio_riesgo,606.39,9274.46,0.433,0,2.41,8018.43,56.1,medio,0.0037,0
C04120,medio_riesgo,645.11,11321.7,0.412,1,3.75,3578.24,18.8,medio,0.0043,0
C04121,medio_riesgo,612.53,9159.7,0.528,0,2.38,2186.41,0.5,bajo,0.0041,0
C04122,medio_riesgo,657.09,7803.98,0.545,1,4.13,2209.26,50.5,bajo,0.0097,0
C04123,bajo_riesgo,819.79,11826.86,0.069,0,4.14,2607.14,51.9,alto,0.0008,0
C04124,bajo_riesgo,763.4,19147.59,0.105,0,5.26,2105.72,4.7,alto,0.0002,0
C04125,bajo_riesgo,736.53,15670.47,0.182,0,10.95,2618.97,37.8,alto,0.0005,0
C04126,bajo_riesgo,773.31,18246.48,0.076,0,7.9,5205.46,23.8,alto,0.0002,0
C04127,alto_riesgo,501.68,6394.85,0.496,0,0.0,2471.41,50.9,bajo,0.0096,0
C04128,medio_riesgo,553.75,8683.27,0.295,2,2.14,937.57,35.7,medio,0.0164,0
